#CopyNumber, LargeOrSmall, NorthOrSouth, CircleNumber, PositionNumber, UpOrDown, PmtType, GCU, Channel
#update PMT Mapping file by wuchx 230831, including fourth Circle.
3802,0,0,25,82,0,2,4323,3
3803,0,0,25,83,0,2,4323,2
3804,0,0,25,84,0,2,4323,1
3805,0,0,25,85,0,2,4470,3
3806,0,0,25,86,0,2,4470,2
3807,0,0,25,87,0,2,4470,1
3808,0,0,25,88,0,2,6342,3
3809,0,0,25,89,0,2,6342,2
3810,0,0,25,90,0,2,6342,1
3811,0,0,25,91,0,2,5343,3
3812,0,0,25,92,0,2,5343,2
3813,0,0,25,93,0,2,5343,1
3814,0,0,25,94,0,2,3356,3
3815,0,0,25,95,0,2,3356,2
3816,0,0,25,96,0,1,3356,1
3817,0,0,25,97,0,2,3337,1
3818,0,0,25,98,0,2,3337,2
3819,0,0,25,99,0,2,3337,3
3820,0,0,25,100,0,2,5539,3
3821,0,0,25,101,0,2,5539,2
3822,0,0,25,102,0,2,5539,1
3823,0,0,25,103,0,2,1500,1
3824,0,0,25,104,0,2,1500,2
3825,0,0,25,105,0,2,1500,3
3826,0,0,25,106,0,2,6025,1
3827,0,0,25,107,0,2,6025,2
3828,0,0,25,108,0,2,6025,3
3829,0,0,25,109,0,2,7392,3
3830,0,0,25,110,0,2,7392,2
3831,0,0,25,111,0,2,7392,1
3832,0,0,25,112,0,2,7587,3
3833,0,0,25,113,0,2,7587,2
3834,0,0,25,114,0,2,7587,1
3835,0,0,25,115,0,2,7546,3
3836,0,0,25,116,0,2,7546,2
3837,0,0,25,117,0,2,7546,1
3838,0,0,25,118,0,2,0048,2
3839,0,0,25,119,0,2,0091,1
3840,0,0,25,120,0,2,0091,2
3841,0,0,25,121,0,2,0091,3
3842,0,0,25,122,0,2,7055,1
3843,0,0,25,123,0,2,7055,2
3844,0,0,25,124,0,2,7055,3
3845,0,0,25,125,0,2,1726,1
3846,0,0,25,126,0,2,1726,2
3847,0,0,25,127,0,2,1726,3
3848,0,0,25,128,0,2,6059,3
3849,0,0,25,129,0,2,6059,2
3850,0,0,25,130,0,2,6059,1
3851,0,0,25,131,0,2,1825,3
3852,0,0,25,132,0,2,1825,2
3853,0,0,25,133,0,2,1825,1
3854,0,0,25,134,0,2,4017,1
3855,0,0,25,135,0,2,4017,2
3856,0,0,25,136,0,2,4017,3
3857,0,0,25,137,0,2,2919,1
3858,0,0,25,138,0,2,2919,2
3859,0,0,25,139,0,2,2919,3
3860,0,0,25,140,0,2,1889,1
3861,0,0,25,141,0,2,1889,2
3862,0,0,25,142,0,2,1889,3
3863,0,0,25,143,0,2,3639,3
3864,0,0,25,144,0,2,3639,2
3865,0,0,25,145,0,2,3639,1
3866,0,0,25,146,0,2,4349,3
3867,0,0,25,147,0,2,4349,2
3868,0,0,25,148,0,2,4349,1
3869,0,0,25,149,0,2,4874,3
3870,0,0,25,150,0,2,4874,2
3871,0,0,25,151,0,2,4874,1
3872,0,0,25,152,0,2,7085,3
3873,0,0,25,153,0,2,7085,2
3874,0,0,25,154,0,2,7085,1
3875,0,0,25,155,0,2,7067,1
3876,0,0,25,156,0,2,7067,2
3877,0,0,25,157,0,2,7067,3
3878,0,0,24,1,0,2,2554,3
3879,0,0,24,2,0,1,2554,2
3880,0,0,24,3,0,1,2554,1
3881,0,0,24,4,0,2,2252,3
3882,0,0,24,5,0,1,2252,2
3883,0,0,24,6,0,2,2252,1
3884,0,0,24,7,0,1,3880,3
3885,0,0,24,8,0,2,3880,2
3886,0,0,24,9,0,1,3880,1
3887,0,0,24,10,0,2,3896,3
3888,0,0,24,11,0,1,3896,2
3889,0,0,24,12,0,2,3896,1
3890,0,0,24,13,0,1,6449,3
3891,0,0,24,14,0,2,6449,2
3892,0,0,24,15,0,1,6449,1
3893,0,0,24,16,0,2,6322,1
3894,0,0,24,17,0,2,6322,2
3895,0,0,24,18,0,1,6322,3
3896,0,0,24,19,0,1,3381,3
3897,0,0,24,20,0,1,3381,2
3898,0,0,24,21,0,1,3381,1
3899,0,0,24,22,0,2,3181,3
3900,0,0,24,23,0,2,3181,2
3901,0,0,24,24,0,1,3181,1
3902,0,0,24,25,0,2,5542,3
3903,0,0,24,26,0,1,5542,2
3904,0,0,24,27,0,1,5542,1
3905,0,0,24,28,0,2,5085,3
3906,0,0,24,29,0,2,5085,2
3907,0,0,24,30,0,1,5085,1
3908,0,0,24,31,0,2,5950,1
3909,0,0,24,32,0,1,5950,2
3910,0,0,24,33,0,1,5950,3
3911,0,0,24,34,0,2,6652,1
3912,0,0,24,35,0,1,6652,2
3913,0,0,24,36,0,2,6652,3
3914,0,0,24,37,0,1,6170,1
3915,0,0,24,38,0,2,6170,2
3916,0,0,24,39,0,1,6170,3
3917,0,0,24,40,0,2,7036,1
3918,0,0,24,41,0,1,7036,2
3919,0,0,24,42,0,2,7036,3
3920,0,0,24,43,0,1,7605,1
3921,0,0,24,44,0,2,7605,2
3922,0,0,24,45,0,1,7605,3
3923,0,0,24,46,0,2,7450,3
3924,0,0,24,47,0,1,7450,2
3925,0,0,24,48,0,2,7450,1
3926,0,0,24,49,0,2,0054,1
3927,0,0,24,50,0,1,0054,2
3928,0,0,24,51,0,1,0054,3
3929,0,0,24,52,0,1,7003,3
3930,0,0,24,53,0,2,7003,2
3931,0,0,24,54,0,1,7003,1
3932,0,0,24,55,0,2,0061,3
3933,0,0,24,56,0,1,0061,2
3934,0,0,24,57,0,2,0061,1
3935,0,0,24,58,0,1,5331,3
3936,0,0,24,59,0,2,5331,2
3937,0,0,24,60,0,1,5331,1
3938,0,0,24,61,0,2,5692,3
3939,0,0,24,62,0,1,5692,2
3940,0,0,24,63,0,1,5692,1
3941,0,0,24,64,0,2,6081,3
3942,0,0,24,65,0,1,6081,2
3943,0,0,24,66,0,1,6081,1
3944,0,0,24,67,0,2,5405,3
3945,0,0,24,68,0,2,5405,2
3946,0,0,24,69,0,1,5405,1
3947,0,0,24,70,0,2,3155,3
3948,0,0,24,71,0,1,3155,2
3949,0,0,24,72,0,1,3155,1
3950,0,0,24,73,0,2,4747,3
3951,0,0,24,74,0,2,4747,2
3952,0,0,24,75,0,1,4747,1
3953,0,0,24,76,0,2,5097,1
3954,0,0,24,77,0,1,5097,2
3955,0,0,24,78,0,1,5097,3
3956,0,0,24,79,0,2,5798,3
3957,0,0,24,80,0,2,5798,2
3958,0,0,24,81,0,1,5798,1
3959,0,0,24,82,0,1,6079,1
3960,0,0,24,83,0,2,6079,2
3961,0,0,24,84,0,1,6079,3
3962,0,0,24,85,0,1,4837,1
3963,0,0,24,86,0,2,4837,2
3964,0,0,24,87,0,2,4837,3
3965,0,0,24,88,0,1,5027,1
3966,0,0,24,89,0,2,5027,2
3967,0,0,24,90,0,1,5027,3
3968,0,0,24,91,0,1,0045,1
3969,0,0,24,92,0,2,0045,2
3970,0,0,24,93,0,2,0045,3
3971,0,0,24,94,0,1,7448,1
3972,0,0,24,95,0,1,7448,2
3973,0,0,24,96,0,2,7448,3
3974,0,0,24,97,0,1,4642,1
3975,0,0,24,98,0,1,4642,2
3976,0,0,24,99,0,2,4642,3
3977,0,0,24,100,0,2,6953,1
3978,0,0,24,101,0,1,6953,2
3979,0,0,24,102,0,2,6953,3
3980,0,0,24,103,0,1,4677,3
3981,0,0,24,104,0,2,4677,2
3982,0,0,24,105,0,1,4677,1
3983,0,0,24,106,0,2,4395,3
3984,0,0,24,107,0,1,4395,2
3985,0,0,24,108,0,1,4395,1
3986,0,0,24,109,0,2,6365,3
3987,0,0,24,110,0,1,6365,2
3988,0,0,24,111,0,2,6365,1
3989,0,0,24,112,0,2,6571,3
3990,0,0,24,113,0,1,6571,2
3991,0,0,24,114,0,1,6571,1
3992,0,0,24,115,0,2,3410,3
3993,0,0,24,116,0,1,3410,2
3994,0,0,24,117,0,1,3410,1
3995,0,0,24,118,0,2,3228,3
3996,0,0,24,119,0,2,3228,2
3997,0,0,24,120,0,1,3228,1
3998,0,0,24,121,0,2,5814,3
3999,0,0,24,122,0,1,5814,2
4000,0,0,24,123,0,1,5814,1
4001,0,0,24,124,0,2,2085,3
4002,0,0,24,125,0,2,2085,2
4003,0,0,24,126,0,1,2085,1
4004,0,0,24,127,0,2,5681,3
4005,0,0,24,128,0,1,5681,2
4006,0,0,24,129,0,1,5681,1
4007,0,0,24,130,0,2,6491,3
4008,0,0,24,131,0,2,6491,2
4009,0,0,24,132,0,1,6491,1
4010,0,0,24,133,0,1,5785,1
4011,0,0,24,134,0,2,5785,2
4012,0,0,24,135,0,1,5785,3
4013,0,0,24,136,0,1,2412,1
4014,0,0,24,137,0,2,2412,2
4015,0,0,24,138,0,2,2412,3
4016,0,0,24,139,0,1,7439,1
4017,0,0,24,140,0,1,7439,2
4018,0,0,24,141,0,2,7439,3
4019,0,0,24,142,0,1,7567,1
4020,0,0,24,143,0,2,7567,2
4021,0,0,24,144,0,2,7567,3
4022,0,0,24,145,0,1,0048,3
4023,0,0,24,146,0,1,0048,1
4024,0,0,24,147,0,2,7024,3
4025,0,0,24,148,0,1,7024,2
4026,0,0,24,149,0,2,7024,1
4027,0,0,24,150,0,2,6962,3
4028,0,0,24,151,0,1,6962,2
4029,0,0,24,152,0,1,6962,1
4030,0,0,24,153,0,1,5474,3
4031,0,0,24,154,0,2,5474,2
4032,0,0,24,155,0,1,5474,1
4033,0,0,24,156,0,2,5445,3
4034,0,0,24,157,0,2,5445,2
4035,0,0,24,158,0,1,5445,1
4036,0,0,24,159,0,2,1858,3
4037,0,0,24,160,0,1,1858,2
4038,0,0,24,161,0,1,1858,1
4039,0,0,24,162,0,2,4092,3
4040,0,0,24,163,0,2,4092,2
4041,0,0,24,164,0,1,4092,1
4042,0,0,24,165,0,1,1992,1
4043,0,0,24,166,0,1,1992,2
4044,0,0,24,167,0,1,1992,3
4045,0,0,24,168,0,2,2959,3
4046,0,0,24,169,0,2,2959,2
4047,0,0,24,170,0,2,2959,1
4048,0,0,24,171,0,1,3000,1
4049,0,0,24,172,0,1,3000,2
4050,0,0,24,173,0,2,3000,3
4051,0,0,24,174,0,1,3636,1
4052,0,0,24,175,0,2,3636,2
4053,0,0,24,176,0,2,3636,3
4054,0,0,24,177,0,1,3429,1
4055,0,0,24,178,0,1,3429,2
4056,0,0,24,179,0,1,3429,3
4057,0,0,24,180,0,2,6134,1
4058,0,0,24,181,0,1,6134,2
4059,0,0,24,182,0,2,6134,3
4060,0,0,24,183,0,1,4857,1
4061,0,0,24,184,0,2,4857,2
4062,0,0,24,185,0,1,4857,3
4063,0,0,24,186,0,2,6951,3
4064,0,0,24,187,0,1,6951,2
4065,0,0,24,188,0,2,6951,1
4066,0,0,24,189,0,2,2492,1
4067,0,0,24,190,0,1,2492,2
4068,0,0,24,191,0,1,2492,3
4069,0,0,23,1,0,1,1499,2
4070,0,0,23,2,0,1,1499,1
4071,0,0,23,3,0,2,1116,3
4072,0,0,23,4,0,2,1116,2
4073,0,0,23,5,0,1,1116,1
4074,0,0,23,6,0,1,3837,3
4075,0,0,23,7,0,2,3837,2
4076,0,0,23,8,0,1,3837,1
4077,0,0,23,9,0,2,3477,1
4078,0,0,23,10,0,2,3477,2
4079,0,0,23,11,0,1,3477,3
4080,0,0,23,12,0,1,5011,3
4081,0,0,23,13,0,2,5011,2
4082,0,0,23,14,0,1,5011,1
4083,0,0,23,15,0,2,5480,3
4084,0,0,23,16,0,2,5480,2
4085,0,0,23,17,0,1,5480,1
4086,0,0,23,18,0,1,6321,1
4087,0,0,23,19,0,1,6321,2
4088,0,0,23,20,0,2,6321,3
4089,0,0,23,21,0,1,3112,1
4090,0,0,23,22,0,2,3112,2
4091,0,0,23,23,0,2,3112,3
4092,0,0,23,24,0,1,3048,1
4093,0,0,23,25,0,1,3048,2
4094,0,0,23,26,0,2,3048,3
4095,0,0,23,27,0,1,5423,1
4096,0,0,23,28,0,2,5423,2
4097,0,0,23,29,0,2,5423,3
4098,0,0,23,30,0,1,5186,1
4099,0,0,23,31,0,1,5186,2
4100,0,0,23,32,0,2,5186,3
4101,0,0,23,33,0,1,5051,1
4102,0,0,23,34,0,1,5051,2
4103,0,0,23,35,0,2,5051,3
4104,0,0,23,36,0,1,5666,1
4105,0,0,23,37,0,2,5666,2
4106,0,0,23,38,0,1,5666,3
4107,0,0,23,39,0,2,7604,3
4108,0,0,23,40,0,1,7604,2
4109,0,0,23,41,0,2,7604,1
4110,0,0,23,42,0,2,1644,1
4111,0,0,23,43,0,1,1644,2
4112,0,0,23,44,0,1,1644,3
4113,0,0,23,45,0,2,0044,3
4114,0,0,23,46,0,1,0044,2
4115,0,0,23,47,0,2,0044,1
4116,0,0,23,48,0,2,7612,3
4117,0,0,23,49,0,1,7612,2
4118,0,0,23,50,0,1,7612,1
4119,0,0,23,51,0,1,7471,3
4120,0,0,23,52,0,2,7471,2
4121,0,0,23,53,0,1,7471,1
4122,0,0,23,54,0,2,7601,3
4123,0,0,23,55,0,1,7601,2
4124,0,0,23,56,0,2,7601,1
4125,0,0,23,57,0,1,5368,3
4126,0,0,23,58,0,2,5368,2
4127,0,0,23,59,0,1,5368,1
4128,0,0,23,60,0,2,5091,3
4129,0,0,23,61,0,2,5091,2
4130,0,0,23,62,0,1,5091,1
4131,0,0,23,63,0,1,5598,3
4132,0,0,23,64,0,1,5598,2
4133,0,0,23,65,0,1,5598,1
4134,0,0,23,66,0,2,5941,3
4135,0,0,23,67,0,2,5941,2
4136,0,0,23,68,0,1,5941,1
4137,0,0,23,69,0,2,5856,1
4138,0,0,23,70,0,1,5856,2
4139,0,0,23,71,0,2,5856,3
4140,0,0,23,72,0,1,5451,1
4141,0,0,23,73,0,2,5451,2
4142,0,0,23,74,0,2,5451,3
4143,0,0,23,75,0,1,5448,1
4144,0,0,23,76,0,1,5448,2
4145,0,0,23,77,0,2,5448,3
4146,0,0,23,78,0,1,5057,1
4147,0,0,23,79,0,1,5057,2
4148,0,0,23,80,0,2,5057,3
4149,0,0,23,81,0,1,5022,1
4150,0,0,23,82,0,2,5022,2
4151,0,0,23,83,0,1,5022,3
4152,0,0,23,84,0,2,4704,1
4153,0,0,23,85,0,1,4704,2
4154,0,0,23,86,0,2,4704,3
4155,0,0,23,87,0,1,5499,1
4156,0,0,23,88,0,2,5499,2
4157,0,0,23,89,0,1,5499,3
4158,0,0,23,90,0,2,7332,3
4159,0,0,23,91,0,1,7332,2
4160,0,0,23,92,0,2,7332,1
4161,0,0,23,93,0,2,7111,1
4162,0,0,23,94,0,1,7111,2
4163,0,0,23,95,0,1,7111,3
4164,0,0,23,96,0,1,7077,3
4165,0,0,23,97,0,2,7077,2
4166,0,0,23,98,0,1,7077,1
4167,0,0,23,99,0,2,7390,3
4168,0,0,23,100,0,1,7390,2
4169,0,0,23,101,0,2,7390,1
4170,0,0,23,102,0,1,4623,3
4171,0,0,23,103,0,2,4623,2
4172,0,0,23,104,0,1,4623,1
4173,0,0,23,105,0,2,5566,3
4174,0,0,23,106,0,1,5566,2
4175,0,0,23,107,0,1,5566,1
4176,0,0,23,108,0,2,3838,3
4177,0,0,23,109,0,1,3838,2
4178,0,0,23,110,0,1,3838,1
4179,0,0,23,111,0,2,3764,3
4180,0,0,23,112,0,2,3764,2
4181,0,0,23,113,0,1,3764,1
4182,0,0,23,114,0,2,3428,3
4183,0,0,23,115,0,1,3428,2
4184,0,0,23,116,0,1,3428,1
4185,0,0,23,117,0,2,3466,3
4186,0,0,23,118,0,2,3466,2
4187,0,0,23,119,0,1,3466,1
4188,0,0,23,120,0,2,3131,1
4189,0,0,23,121,0,1,3131,2
4190,0,0,23,122,0,1,3131,3
4191,0,0,23,123,0,2,4069,3
4192,0,0,23,124,0,2,4069,2
4193,0,0,23,125,0,1,4069,1
4194,0,0,23,126,0,1,1959,1
4195,0,0,23,127,0,2,1959,2
4196,0,0,23,128,0,1,1959,3
4197,0,0,23,129,0,2,5544,1
4198,0,0,23,130,0,1,5544,2
4199,0,0,23,131,0,2,5544,3
4200,0,0,23,132,0,1,5894,1
4201,0,0,23,133,0,2,5894,2
4202,0,0,23,134,0,1,5894,3
4203,0,0,23,135,0,2,7061,1
4204,0,0,23,136,0,1,7061,2
4205,0,0,23,137,0,2,7061,3
4206,0,0,23,138,0,1,6945,1
4207,0,0,23,139,0,1,6945,2
4208,0,0,23,140,0,2,6945,3
4209,0,0,23,141,0,1,0046,3
4210,0,0,23,142,0,1,0046,2
4211,0,0,23,143,0,2,0046,1
4212,0,0,23,144,0,2,7455,1
4213,0,0,23,145,0,1,7455,2
4214,0,0,23,146,0,2,7231,3
4215,0,0,23,147,0,1,7231,2
4216,0,0,23,148,0,1,7231,1
4217,0,0,23,149,0,2,2372,3
4218,0,0,23,150,0,2,2372,2
4219,0,0,23,151,0,1,2372,1
4220,0,0,23,152,0,2,6151,3
4221,0,0,23,153,0,1,6151,2
4222,0,0,23,154,0,1,6151,1
4223,0,0,23,155,0,2,5558,3
4224,0,0,23,156,0,2,5558,2
4225,0,0,23,157,0,1,5558,1
4226,0,0,23,158,0,1,4993,1
4227,0,0,23,159,0,2,4993,2
4228,0,0,23,160,0,1,4993,3
4229,0,0,23,161,0,1,2396,1
4230,0,0,23,162,0,2,2396,2
4231,0,0,23,163,0,2,2396,3
4232,0,0,23,164,0,1,3374,1
4233,0,0,23,165,0,2,3374,2
4234,0,0,23,166,0,1,3374,3
4235,0,0,23,167,0,1,3470,1
4236,0,0,23,168,0,2,3470,2
4237,0,0,23,169,0,2,3470,3
4238,0,0,23,170,0,1,3295,1
4239,0,0,23,171,0,1,3295,2
4240,0,0,23,172,0,2,3295,3
4241,0,0,23,173,0,1,3756,1
4242,0,0,23,174,0,2,3756,2
4243,0,0,23,175,0,2,3756,3
4244,0,0,23,176,0,1,3741,1
4245,0,0,23,177,0,1,3741,2
4246,0,0,23,178,0,2,3741,3
4247,0,0,23,179,0,1,4835,3
4248,0,0,23,180,0,1,4835,2
4249,0,0,23,181,0,2,4835,1
4250,0,0,23,182,0,2,6053,3
4251,0,0,23,183,0,1,6053,2
4252,0,0,23,184,0,1,6053,1
4253,0,0,23,185,0,2,7579,3
4254,0,0,23,186,0,1,7579,2
4255,0,0,23,187,0,2,7579,1
4256,0,0,23,188,0,2,7338,3
4257,0,0,23,189,0,1,7338,2
4258,0,0,23,190,0,1,7338,1
4259,0,0,23,191,0,2,1499,3
4260,0,0,22,1,0,2,7042,3
4261,0,0,22,2,0,2,7042,2
4262,0,0,22,3,0,2,7042,1
4263,0,0,22,4,0,2,7383,3
4264,0,0,22,5,0,2,7383,2
4265,0,0,22,6,0,2,7383,1
4266,0,0,22,7,0,2,3569,3
4267,0,0,22,8,0,2,3569,2
4268,0,0,22,9,0,2,3569,1
4269,0,0,22,10,0,2,4138,3
4270,0,0,22,11,0,2,4138,2
4271,0,0,22,12,0,2,4138,1
4272,0,0,22,13,0,2,5438,3
4273,0,0,22,14,0,2,5438,2
4274,0,0,22,15,0,2,5438,1
4275,0,0,22,16,0,2,5469,3
4276,0,0,22,17,0,2,5469,2
4277,0,0,22,18,0,2,5469,1
4278,0,0,22,19,0,2,5515,3
4279,0,0,22,20,0,2,5515,2
4280,0,0,22,21,0,2,5515,1
4281,0,0,22,22,0,2,5373,3
4282,0,0,22,23,0,2,5373,2
4283,0,0,22,24,0,2,5373,1
4284,0,0,22,25,0,2,3188,1
4285,0,0,22,26,0,2,3188,2
4286,0,0,22,27,0,2,3188,3
4287,0,0,22,28,0,2,5653,3
4288,0,0,22,29,0,2,5653,2
4289,0,0,22,30,0,2,5653,1
4290,0,0,22,31,0,2,5460,1
4291,0,0,22,32,0,2,5460,2
4292,0,0,22,33,0,2,5460,3
4293,0,0,22,34,0,2,7344,1
4294,0,0,22,35,0,2,7344,2
4295,0,0,22,36,0,2,7344,3
4296,0,0,22,37,0,2,5403,1
4297,0,0,22,38,0,2,5403,2
4298,0,0,22,39,0,2,5403,3
4299,0,0,22,40,0,2,7564,1
4300,0,0,22,41,0,2,7564,2
4301,0,0,22,42,0,2,7564,3
4302,0,0,22,43,0,2,7558,1
4303,0,0,22,44,0,2,7558,2
4304,0,0,22,45,0,2,7558,3
4305,0,0,22,46,0,2,7190,3
4306,0,0,22,47,0,2,7190,2
4307,0,0,22,48,0,2,7190,1
4308,0,0,22,49,0,2,6969,1
4309,0,0,22,50,0,2,6969,2
4310,0,0,22,51,0,2,6969,3
4311,0,0,22,52,0,2,0015,3
4312,0,0,22,53,0,2,0015,2
4313,0,0,22,54,0,2,0015,1
4314,0,0,22,55,0,2,7541,3
4315,0,0,22,56,0,2,7541,2
4316,0,0,22,57,0,2,7541,1
4317,0,0,22,58,0,2,5619,3
4318,0,0,22,59,0,2,5619,2
4319,0,0,22,60,0,2,5619,1
4320,0,0,22,61,0,2,6701,3
4321,0,0,22,62,0,2,6701,2
4322,0,0,22,63,0,2,6701,1
4323,0,0,22,64,0,2,5632,3
4324,0,0,22,65,0,2,5632,2
4325,0,0,22,66,0,2,5632,1
4326,0,0,22,67,0,2,5436,3
4327,0,0,22,68,0,2,5436,2
4328,0,0,22,69,0,2,5436,1
4329,0,0,22,70,0,2,5447,3
4330,0,0,22,71,0,2,5447,2
4331,0,0,22,72,0,2,5447,1
4332,0,0,22,73,0,2,2725,3
4333,0,0,22,74,0,2,2725,2
4334,0,0,22,75,0,2,2725,1
4335,0,0,22,76,0,2,2939,1
4336,0,0,22,77,0,2,2939,2
4337,0,0,22,78,0,2,2939,3
4338,0,0,22,79,0,2,5270,3
4339,0,0,22,80,0,2,5270,2
4340,0,0,22,81,0,2,5270,1
4341,0,0,22,82,0,2,5333,1
4342,0,0,22,83,0,2,5333,2
4343,0,0,22,84,0,2,5333,3
4344,0,0,22,85,0,2,6475,1
4345,0,0,22,86,0,2,6475,2
4346,0,0,22,87,0,2,6475,3
4347,0,0,22,88,0,2,5292,1
4348,0,0,22,89,0,2,5292,2
4349,0,0,22,90,0,2,5292,3
4350,0,0,22,91,0,2,4967,1
4351,0,0,22,92,0,2,4967,2
4352,0,0,22,93,0,2,4967,3
4353,0,0,22,94,0,2,4401,1
4354,0,0,22,95,0,2,4401,2
4355,0,0,22,96,0,2,4401,3
4356,0,0,22,97,0,2,4546,3
4357,0,0,22,98,0,2,4546,2
4358,0,0,22,99,0,2,4546,1
4359,0,0,22,100,0,2,4311,1
4360,0,0,22,101,0,2,4311,2
4361,0,0,22,102,0,2,4311,3
4362,0,0,22,103,0,2,5016,3
4363,0,0,22,104,0,2,5016,2
4364,0,0,22,105,0,2,5016,1
4365,0,0,22,106,0,2,4024,3
4366,0,0,22,107,0,2,4024,2
4367,0,0,22,108,0,2,4024,1
4368,0,0,22,109,0,2,3353,3
4369,0,0,22,110,0,2,3353,2
4370,0,0,22,111,0,2,3353,1
4371,0,0,22,112,0,2,3276,3
4372,0,0,22,113,0,2,3276,2
4373,0,0,22,114,0,2,3276,1
4374,0,0,22,115,0,2,5457,3
4375,0,0,22,116,0,2,5457,2
4376,0,0,22,117,0,2,5457,1
4377,0,0,22,118,0,2,3419,3
4378,0,0,22,119,0,2,3419,2
4379,0,0,22,120,0,2,3419,1
4380,0,0,22,121,0,2,2037,3
4381,0,0,22,122,0,2,2037,2
4382,0,0,22,123,0,2,2037,1
4383,0,0,22,124,0,2,2304,3
4384,0,0,22,125,0,2,2304,2
4385,0,0,22,126,0,2,2304,1
4386,0,0,22,127,0,2,2235,1
4387,0,0,22,128,0,2,2235,2
4388,0,0,22,129,0,2,2235,3
4389,0,0,22,130,0,2,6304,3
4390,0,0,22,131,0,2,6304,2
4391,0,0,22,132,0,2,6304,1
4392,0,0,22,133,0,2,5496,1
4393,0,0,22,134,0,2,5496,2
4394,0,0,22,135,0,2,5496,3
4395,0,0,22,136,0,2,6960,1
4396,0,0,22,137,0,2,6960,2
4397,0,0,22,138,0,2,6960,3
4398,0,0,22,139,0,2,6983,1
4399,0,0,22,140,0,2,6983,2
4400,0,0,22,141,0,2,6983,3
4401,0,0,22,142,0,2,7542,1
4402,0,0,22,143,0,2,7542,2
4403,0,0,22,144,0,2,7542,3
4404,0,0,22,145,0,2,7551,1
4405,0,0,22,146,0,2,7551,2
4406,0,0,22,147,0,2,7580,3
4407,0,0,22,148,0,2,7580,2
4408,0,0,22,149,0,2,7580,1
4409,0,0,22,150,0,2,0065,3
4410,0,0,22,151,0,2,0065,2
4411,0,0,22,152,0,2,0065,1
4412,0,0,22,153,0,2,6257,3
4413,0,0,22,154,0,2,6257,2
4414,0,0,22,155,0,2,6257,1
4415,0,0,22,156,0,2,5787,3
4416,0,0,22,157,0,2,5787,2
4417,0,0,22,158,0,2,5787,1
4418,0,0,22,159,0,2,3603,3
4419,0,0,22,160,0,2,3603,2
4420,0,0,22,161,0,2,3603,1
4421,0,0,22,162,0,2,3677,3
4422,0,0,22,163,0,2,3677,2
4423,0,0,22,164,0,2,3677,1
4424,0,0,22,165,0,2,4035,1
4425,0,0,22,166,0,2,4035,2
4426,0,0,22,167,0,2,4035,3
4427,0,0,22,168,0,2,5006,1
4428,0,0,22,169,0,2,5006,2
4429,0,0,22,170,0,2,5006,3
4430,0,0,22,171,0,2,3343,1
4431,0,0,22,172,0,2,3343,2
4432,0,0,22,173,0,2,3343,3
4433,0,0,22,174,0,2,3350,1
4434,0,0,22,175,0,2,3350,2
4435,0,0,22,176,0,2,3350,3
4436,0,0,22,177,0,2,3890,1
4437,0,0,22,178,0,2,3890,2
4438,0,0,22,179,0,2,3890,3
4439,0,0,22,180,0,2,4297,1
4440,0,0,22,181,0,2,4297,2
4441,0,0,22,182,0,2,4297,3
4442,0,0,22,183,0,2,4326,1
4443,0,0,22,184,0,2,4326,2
4444,0,0,22,185,0,2,4326,3
4445,0,0,22,186,0,2,6114,3
4446,0,0,22,187,0,2,6114,2
4447,0,0,22,188,0,2,6114,1
4448,0,0,22,189,0,2,5159,1
4449,0,0,22,190,0,2,5159,2
4450,0,0,22,191,0,2,5159,3
4451,0,0,21,1,0,1,7103,2
4452,0,0,21,2,0,2,7103,1
4453,0,0,21,3,0,2,7413,3
4454,0,0,21,4,0,1,7413,2
4455,0,0,21,5,0,1,7413,1
4456,0,0,21,6,0,1,3719,3
4457,0,0,21,7,0,2,3719,2
4458,0,0,21,8,0,1,3719,1
4459,0,0,21,9,0,2,5949,3
4460,0,0,21,10,0,2,5949,2
4461,0,0,21,11,0,1,5949,1
4462,0,0,21,12,0,2,5348,3
4463,0,0,21,13,0,1,5348,2
4464,0,0,21,14,0,1,5348,1
4465,0,0,21,15,0,2,5058,3
4466,0,0,21,16,0,2,5058,2
4467,0,0,21,17,0,1,5058,1
4468,0,0,21,18,0,1,4215,1
4469,0,0,21,19,0,1,4215,2
4470,0,0,21,20,0,2,4215,3
4471,0,0,21,21,0,1,5980,1
4472,0,0,21,22,0,2,5980,2
4473,0,0,21,23,0,2,5980,3
4474,0,0,21,24,0,1,5290,1
4475,0,0,21,25,0,1,5290,2
4476,0,0,21,26,0,2,5290,3
4477,0,0,21,27,0,1,3734,1
4478,0,0,21,28,0,2,3734,2
4479,0,0,21,29,0,2,3734,3
4480,0,0,21,30,0,1,4775,1
4481,0,0,21,31,0,1,4775,2
4482,0,0,21,32,0,2,4775,3
4483,0,0,21,33,0,1,0064,1
4484,0,0,21,34,0,1,0064,2
4485,0,0,21,35,0,2,0064,3
4486,0,0,21,36,0,1,7613,1
4487,0,0,21,37,0,2,7613,2
4488,0,0,21,38,0,1,7613,3
4489,0,0,21,39,0,2,7578,3
4490,0,0,21,40,0,1,7578,2
4491,0,0,21,41,0,2,7578,1
4492,0,0,21,42,0,2,0029,1
4493,0,0,21,43,0,1,0029,2
4494,0,0,21,44,0,1,0029,3
4495,0,0,21,45,0,2,7443,3
4496,0,0,21,46,0,1,7443,2
